ACNH67_002990-T1	XP_011129331.1	35.0	1825	1001	37	901	2674	270	1959	4.66e-238	785.0	XP_011129331.1 hypothetical protein GNI_037400 [Gregarina niphandrodes]
ACNH67_002992-T1	XP_011131631.1	62.0	484	170	6	1	480	1	474	4.34e-188	549.0	XP_011131631.1 putative nucleolar GTP-binding protein 2 [Gregarina niphandrodes]
ACNH67_002993-T1	XP_011131354.1	51.2	84	41	0	8	91	85	168	5.28e-25	107.0	XP_011131354.1 peroxiredoxin [Gregarina niphandrodes]
ACNH67_002995-T1	XP_029218586.1	72.1	140	39	0	35	174	97	236	2.04e-62	207.0	XP_029218586.1 RNA recognition motif-containing protein [Besnoitia besnoiti]
ACNH67_002997-T1	XP_011128787.1	48.6	175	74	5	27	188	20	191	3.9000000000000003e-47	163.0	XP_011128787.1 glutathione peroxidase [Gregarina niphandrodes]
ACNH67_002998-T1	CEL77667.1	32.8	1504	827	35	101	1517	450	1857	9.49e-189	629.0	CEL77667.1 TPA: aquarius, putative [Toxoplasma gondii VEG]
ACNH67_003000-T1	KAH0488266.1	28.7	108	74	1	25	129	89	196	0.000949	51.6	KAH0488266.1 MAG: hypothetical protein KVP17_005114 [Porospora cf. gigantea B]
ACNH67_003002-T1	KAF2114503.1	23.7	300	188	7	59	325	6	297	3.96e-10	73.6	KAF2114503.1 integral membrane protein [Lophiotrema nucula]
ACNH67_003003-T1	XP_011270421.1	27.6	370	240	7	87	438	5	364	6.54e-30	133.0	XP_011270421.1 hypothetical protein, variant [Capsaspora owczarzaki ATCC 30864]
ACNH67_003004-T1	KAH0488267.1	28.7	387	241	5	41	392	2	388	6e-50	188.0	KAH0488267.1 MAG: hypothetical protein KVP17_005115 [Porospora cf. gigantea B]
ACNH67_003006-T1	KAH0488266.1	30.2	285	157	4	69	326	28	297	3.87e-35	144.0	KAH0488266.1 MAG: hypothetical protein KVP17_005114 [Porospora cf. gigantea B]
ACNH67_003010-T1	XP_028876033.1	33.3	186	119	3	50	232	40	223	3.68e-25	110.0	XP_028876033.1 uncharacterized protein cubi_03019 [Cryptosporidium ubiquitum]
ACNH67_003013-T1	RQX75119.1	51.8	220	102	3	76	293	90	307	3.1200000000000004e-72	239.0	RQX75119.1 putative 5'-AMP-activated protein kinase subunit beta-1 family protein [Toxoplasma gondii CAST]
ACNH67_003014-T1	KAH0484161.1	36.5	203	81	5	1	193	1	165	4.44e-22	108.0	KAH0484161.1 MAG: hypothetical protein KVP18_004770 [Porospora cf. gigantea A]
ACNH67_003016-T1	XP_028860161.1	35.2	193	104	4	12	193	26	208	9.279999999999999e-30	123.0	XP_028860161.1 cleavage and polyadenylation specificity factor subunit 5, putative [Plasmodium malariae]
ACNH67_003017-T1	KAG2452022.1	44.2	217	100	4	1	213	6	205	2.52e-45	160.0	KAG2452022.1 hypothetical protein HYH02_003060 [Chlamydomonas schloesseri]
ACNH67_003018-T1	XP_035940883.1	47.3	112	54	3	12	123	39	145	2.31e-19	89.4	XP_035940883.1 cytosolic iron-sulfur assembly component 2A-like [Halichoerus grypus]
ACNH67_003019-T1	XP_011132976.1	64.6	336	114	4	15	347	17	350	4.78e-139	410.0	XP_011132976.1 ATPase [Gregarina niphandrodes]
ACNH67_003022-T1	XP_011132192.1	58.4	77	31	1	1	77	1	76	2.08e-17	94.4	XP_011132192.1 hypothetical protein GNI_131880 [Gregarina niphandrodes]
ACNH67_003023-T1	XP_011129536.1	49.2	258	121	4	127	374	42	299	3.3e-62	226.0	XP_011129536.1 hypothetical protein GNI_043320 [Gregarina niphandrodes]
ACNH67_003024-T1	XP_011129291.1	32.4	284	184	6	31	311	39	317	1.5e-35	144.0	XP_011129291.1 integrin beta [Gregarina niphandrodes]
ACNH67_003026-T1	XP_011133154.1	36.2	376	148	13	26	314	6	376	8.4e-50	186.0	XP_011133154.1 S-adenosylmethionine decarboxylase [Gregarina niphandrodes]
ACNH67_003029-T1	XP_003884291.1	26.3	179	83	5	44	174	703	880	0.000795	56.2	XP_003884291.1 conserved hypothetical protein [Neospora caninum Liverpool]
ACNH67_003030-T1	XP_011134260.1	39.7	863	368	19	87	843	12	828	4.83e-153	484.0	XP_011134260.1 putative protein phosphatase 2C [Gregarina niphandrodes]
ACNH67_003035-T1	PHJ25087.1	43.3	134	67	3	1	133	1	126	2.52e-32	121.0	PHJ25087.1 trm112p family domain-containing protein [Cystoisospora suis]
ACNH67_003036-T1	XP_011131317.1	24.6	3645	1916	105	4	3216	7	3249	2.0500000000000002e-169	603.0	XP_011131317.1 DEAD/DEAH box helicase [Gregarina niphandrodes]
ACNH67_003039-T1	MBP3387357.1	31.2	125	73	4	80	200	3	118	1.73e-05	54.3	MBP3387357.1 hypothetical protein [Clostridia bacterium]
ACNH67_003040-T1	MCP4052507.1	54.4	57	23	2	84	139	241	295	5.7e-07	59.3	MCP4052507.1 hypothetical protein [Mesoflavibacter sp.]
ACNH67_003041-T1	MBQ7344024.1	37.4	91	54	2	36	125	31	119	5.7e-05	51.2	MBQ7344024.1 hypothetical protein [Clostridia bacterium]
ACNH67_003043-T1	WP_167086576.1	36.0	125	73	4	49	171	2	121	4.47e-14	76.3	WP_167086576.1 hypothetical protein [Massilia frigida]
ACNH67_003045-T1	XP_037273411.1	25.0	172	116	4	142	308	443	606	0.000644	55.8	XP_037273411.1 gamma-tubulin complex component 2-like [Rhipicephalus microplus]
ACNH67_003047-T1	XP_015437164.1	23.2	302	215	4	280	573	209	501	5.04e-20	107.0	XP_015437164.1 PREDICTED: gamma-tubulin complex component 2-like [Dufourea novaeangliae]
ACNH67_003048-T1	XP_011133106.1	24.2	331	203	11	235	538	418	727	3.27e-08	70.5	XP_011133106.1 lipase [Gregarina niphandrodes]
ACNH67_003051-T1	ESS34627.1	47.4	1189	554	17	23	1143	135	1320	0.0	960.0	ESS34627.1 putative P-type ATPase4 [Toxoplasma gondii VEG]
ACNH67_003052-T1	XP_018635122.1	50.4	1211	546	19	161	1326	135	1335	0.0	1132.0	XP_018635122.1 P-type ATPase4, putative [Toxoplasma gondii ME49]
ACNH67_003053-T1	KAG7138851.1	47.5	242	101	3	10	231	23	258	1.85e-63	209.0	KAG7138851.1 catechol O-methyltransferase 2 like protein [Verticillium longisporum]
ACNH67_003054-T1	XP_011131350.1	61.2	250	90	4	161	410	1	243	6.069999999999999e-95	319.0	XP_011131350.1 protein kinase [Gregarina niphandrodes]
ACNH67_003055-T1	XP_011131079.1	53.8	238	108	2	11	246	65	302	2.3099999999999998e-82	264.0	XP_011131079.1 putative Pfs77 [Gregarina niphandrodes]
ACNH67_003056-T1	KAJ1860733.1	34.0	150	95	2	50	195	107	256	1.87e-13	79.3	KAJ1860733.1 OTU protein [Coemansia sp. RSA 2703]
ACNH67_003057-T1	XP_011128693.1	55.8	104	35	2	27	130	6	98	5.97e-32	120.0	XP_011128693.1 putative transcription elongation factor SPT4 [Gregarina niphandrodes]
ACNH67_003058-T1	XP_002370866.1	74.7	217	52	1	1	214	1	217	8.02e-112	329.0	XP_002370866.1 ribosomal protein RPL10A [Toxoplasma gondii ME49]
ACNH67_003061-T1	XP_011130477.1	31.1	289	150	10	953	1220	941	1201	2.27e-17	103.0	XP_011130477.1 hypothetical protein GNI_075430, partial [Gregarina niphandrodes]
ACNH67_003062-T1	XP_011134073.1	77.9	466	88	3	89	554	1	451	8.63e-255	717.0	XP_011134073.1 calcium/calmodulin-dependent protein kinase [Gregarina niphandrodes]
ACNH67_003065-T1	XP_011131661.1	30.9	262	158	4	27	268	130	388	7.81e-29	125.0	XP_011131661.1 hypothetical protein GNI_115110 [Gregarina niphandrodes]
ACNH67_003067-T1	XP_011130039.1	20.9	368	233	9	270	623	961	1284	9.82e-05	62.0	XP_011130039.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_003068-T1	CDH61199.1	26.8	246	128	10	121	327	84	316	4.1e-05	58.9	CDH61199.1 hypothetical protein RO3G_11540 [Lichtheimia corymbifera JMRC:FSU:9682]
ACNH67_003069-T1	CDH61199.1	26.8	246	128	10	121	327	84	316	4.1e-05	58.9	CDH61199.1 hypothetical protein RO3G_11540 [Lichtheimia corymbifera JMRC:FSU:9682]
ACNH67_003073-T1	XP_011130048.1	36.7	264	153	6	69	325	81	337	6.5499999999999995e-40	159.0	XP_011130048.1 integrin beta chain [Gregarina niphandrodes]
ACNH67_003077-T1	XP_765830.1	46.4	414	197	6	136	547	406	796	5.25e-114	368.0	XP_765830.1 Protein kinase domain protein [Theileria parva strain Muguga]
ACNH67_003078-T1	XP_011134239.1	49.6	129	65	0	8	136	50	178	4.56e-30	119.0	XP_011134239.1 sulfite exporter TauE/SafE protein [Gregarina niphandrodes]
ACNH67_003079-T1	XP_029222325.1	44.5	137	69	2	11	147	4	133	5.670000000000001e-22	103.0	XP_029222325.1 hypothetical protein BESB_006570 [Besnoitia besnoiti]
ACNH67_003080-T1	CEL73391.1	45.4	328	144	7	144	455	72	380	8.82e-81	276.0	CEL73391.1 TPA: hypothetical protein BN1205_090830 [Toxoplasma gondii VEG]
ACNH67_003081-T1	XP_011130481.1	37.8	352	174	7	50	393	1	315	1.02e-70	235.0	XP_011130481.1 putative elongation factor 1-gamma 1 [Gregarina niphandrodes]
ACNH67_003082-T1	KAH8739735.1	46.9	177	88	4	16	190	13	185	1.26e-39	144.0	KAH8739735.1 60S ribosomal protein L6 (YL 16 like) [Cryptosporidium ryanae]
ACNH67_003084-T1	XP_003880741.1	60.5	114	45	0	90	203	45	158	3.52e-39	142.0	XP_003880741.1 hypothetical protein NCLIV_011750 [Neospora caninum Liverpool]
ACNH67_003086-T1	XP_011132318.1	35.8	349	168	8	9	345	4	308	3.8100000000000003e-35	142.0	XP_011132318.1 SAP domain protein [Gregarina niphandrodes]
ACNH67_003087-T1	KAJ3023363.1	29.1	423	192	11	75	483	169	497	4.99e-33	145.0	KAJ3023363.1 phosphatidylserine decarboxylase 1 [Thoreauomyces humboldtii]
ACNH67_003088-T1	WP_003246422.1	27.8	230	109	11	15	227	14	203	4.13e-10	69.7	WP_003246422.1 alpha/beta fold hydrolase [Pseudomonas sp.]
ACNH67_003089-T1	XP_011134198.1	46.1	282	131	6	1	279	1	264	1.14e-66	219.0	XP_011134198.1 phosducin [Gregarina niphandrodes]
ACNH67_003090-T1	XP_011133190.1	50.7	223	95	6	60	278	101	312	5.2e-62	209.0	XP_011133190.1 hypothetical protein GNI_165570 [Gregarina niphandrodes]
ACNH67_003091-T1	XP_011128990.1	28.9	571	345	17	37	574	9	551	1.0899999999999999e-54	206.0	XP_011128990.1 putative tRNA nucleotidyltransferase [Gregarina niphandrodes]
ACNH67_003092-T1	WP_262247339.1	32.8	583	271	25	20	596	48	515	1.73e-72	256.0	WP_262247339.1 glycoside hydrolase family 32 protein [Parapedobacter soli]
ACNH67_003093-T1	MBO1735088.1	57.6	714	275	13	29	730	21	718	1.0700000000000001e-283	807.0	MBO1735088.1 glycoside hydrolase family 97 protein [Barnesiella sp. GGCC_0306]
ACNH67_003094-T1	WP_163210895.1	58.7	710	268	9	23	719	19	716	2.7e-293	830.0	WP_163210895.1 glycoside hydrolase family 97 protein [Bacteroides sp. 519]
ACNH67_003095-T1	WP_163210895.1	58.2	727	273	8	22	738	15	720	1.3899999999999998e-292	829.0	WP_163210895.1 glycoside hydrolase family 97 protein [Bacteroides sp. 519]
ACNH67_003096-T1	WP_298179446.1	36.8	693	406	15	4	678	22	700	3.65e-144	448.0	WP_298179446.1 glycoside hydrolase family 97 protein [Flavobacterium sp.]
ACNH67_003098-T1	MBO5507488.1	37.4	821	346	18	28	822	28	706	1.4300000000000002e-163	503.0	MBO5507488.1 glycoside hydrolase family 97 protein [Bacteroides sp.]
ACNH67_003099-T1	MCB9983023.1	50.4	129	63	1	58	185	4	132	4.790000000000001e-31	123.0	MCB9983023.1 CinA family protein [Rhodospirillales bacterium]
ACNH67_003100-T1	XP_011128951.1	39.7	1136	532	21	6	1052	5	1076	5.63e-220	670.0	XP_011128951.1 putative proteasome/cyclosome protein [Gregarina niphandrodes]
ACNH67_003101-T1	XP_002742195.1	32.8	201	123	8	180	375	6	199	5.68e-15	85.9	XP_002742195.1 PREDICTED: beta-1,3-galactosyltransferase 1-like [Saccoglossus kowalevskii]
ACNH67_003103-T1	XP_011130230.1	44.8	669	321	12	16	670	61	695	4.57e-168	514.0	XP_011130230.1 RNA helicase [Gregarina niphandrodes]
ACNH67_003104-T1	KAG8459855.1	32.5	283	152	5	21	302	29	273	1.35e-29	127.0	KAG8459855.1 hypothetical protein KFE25_014418 [Diacronema lutheri]
ACNH67_003106-T1	XP_011131935.1	47.8	347	98	7	1	345	1	266	1.3e-94	295.0	XP_011131935.1 autophagy-related protein 3 [Gregarina niphandrodes]
ACNH67_003107-T1	XP_011128446.1	32.0	438	248	11	37	448	1	414	1.35e-51	191.0	XP_011128446.1 hypothetical protein GNI_000430, partial [Gregarina niphandrodes]
ACNH67_003110-T1	XP_011130889.1	62.1	211	68	1	213	411	7	217	7.7e-91	287.0	XP_011130889.1 metacaspase [Gregarina niphandrodes]
ACNH67_003111-T1	XP_011128995.1	35.7	112	65	4	210	316	215	324	9.55e-08	66.2	XP_011128995.1 ribophorin I [Gregarina niphandrodes]
ACNH67_003120-T1	WP_140587484.1	31.9	116	53	3	161	276	30	119	1.87e-09	68.2	WP_140587484.1 alpha-ketoglutarate-dependent dioxygenase AlkB [Maribrevibacterium harenarium]
ACNH67_003121-T1	XP_011130369.1	32.5	1365	524	24	1	1100	1483	2714	1.17e-166	558.0	XP_011130369.1 putative elongation factor-like protein [Gregarina niphandrodes]
ACNH67_003122-T1	KAJ1608632.1	37.1	744	384	13	116	839	131	810	1.14e-127	422.0	KAJ1608632.1 histone deactylase [Cryptosporidium canis]
ACNH67_003126-T1	XP_053990722.1	45.2	423	185	5	91	466	58	480	6.21e-109	353.0	XP_053990722.1 carnosine N-methyltransferase-like [Hylaeus volcanicus]
ACNH67_003127-T1	XP_011131682.1	49.5	220	111	0	132	351	30	249	4.6399999999999994e-54	213.0	XP_011131682.1 hypothetical protein GNI_115500 [Gregarina niphandrodes]
ACNH67_003128-T1	XP_011131433.1	34.8	267	166	3	1	267	1	259	2.15e-39	150.0	XP_011131433.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_003129-T1	OII71190.1	48.0	333	146	5	5	333	4	313	1.13e-87	279.0	OII71190.1 DNA-directed RNA polymerase II subunit RPB3 [Cryptosporidium andersoni]
ACNH67_003131-T1	XP_011130785.1	39.3	308	176	6	534	839	46	344	1.8299999999999997e-55	210.0	XP_011130785.1 putative dual specificity protein phosphatase [Gregarina niphandrodes]
ACNH67_003136-T1	XP_011134267.1	53.7	175	63	4	8	179	99	258	2.86e-54	183.0	XP_011134267.1 hypothetical protein GNI_020120 [Gregarina niphandrodes]
ACNH67_003137-T1	KAH0482611.1	46.2	316	158	5	652	966	215	519	1.9700000000000001e-72	260.0	KAH0482611.1 MAG: hypothetical protein KVP17_002455, partial [Porospora cf. gigantea B]
ACNH67_003138-T1	XP_011132974.1	45.7	431	192	7	16	441	27	420	5.32e-116	357.0	XP_011132974.1 diphthamide biosynthesis protein 1 [Gregarina niphandrodes]
ACNH67_003143-T1	XP_026189866.1	28.9	357	188	9	78	428	51	347	6.71e-31	138.0	XP_026189866.1 uncharacterized protein LOC34622448 [Cyclospora cayetanensis]
ACNH67_003145-T1	CEM16726.1	52.9	191	85	2	1	186	1	191	4.9099999999999994e-54	186.0	CEM16726.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_003146-T1	KFG52668.1	37.3	319	163	5	337	621	481	796	1.83e-50	200.0	KFG52668.1 putative protein kinase [Toxoplasma gondii FOU]
ACNH67_003147-T1	XP_055388766.1	60.9	527	192	9	139	659	101	619	5.39e-223	645.0	XP_055388766.1 LOW QUALITY PROTEIN: inactive polypeptide N-acetylgalactosaminyltransferase-like protein 5 [Condylostylus longicornis]
ACNH67_003148-T1	CEM38603.1	26.2	936	617	17	13	907	6	908	1.25e-45	191.0	CEM38603.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_003149-T1	XP_011128907.1	29.9	147	88	2	2	137	80	222	3e-05	60.1	XP_011128907.1 hypothetical protein GNI_013910 [Gregarina niphandrodes]
ACNH67_003150-T1	KAG7211235.1	39.4	170	93	4	10	171	16	183	2.45e-24	114.0	KAG7211235.1 hypothetical protein KM043_010548 [Ampulex compressa]
ACNH67_003151-T1	XP_011128942.1	87.7	382	47	0	1	382	1	382	3.0800000000000002e-245	681.0	XP_011128942.1 actin [Gregarina niphandrodes]
ACNH67_003153-T1	KAI4156965.1	29.8	198	113	6	69	265	143	315	2.31e-08	70.1	KAI4156965.1 MAG: hypothetical protein L6R39_000875 [Caloplaca ligustica]
ACNH67_003154-T1	XP_029222735.1	47.4	468	209	10	819	1261	1008	1463	8.769999999999999e-104	373.0	XP_029222735.1 hypothetical protein BESB_010680 [Besnoitia besnoiti]
ACNH67_003155-T1	XP_011134050.1	38.6	420	207	9	4	379	1	413	2.68e-88	284.0	XP_011134050.1 putative S1/P1nuclease [Gregarina niphandrodes]
ACNH67_003156-T1	XP_011133074.1	68.6	306	95	1	158	462	1	306	2.21e-51	188.0	XP_011133074.1 pre-mRNA-splicing factor prp46 [Gregarina niphandrodes]
ACNH67_003157-T1	XP_011129308.1	28.8	243	143	8	75	296	61	294	1.65e-11	76.6	XP_011129308.1 hypothetical protein GNI_036350 [Gregarina niphandrodes]
ACNH67_003159-T1	WFD33554.1	49.6	335	159	4	1	335	1	325	1.3e-99	309.0	WFD33554.1 cytosolic thiouridylase subunit Ctu1 [Malassezia cuniculi]
ACNH67_003161-T1	XP_011128450.1	72.5	109	30	0	2	110	86	194	4.2400000000000003e-44	154.0	XP_011128450.1 40S ribosomal protein S17 [Gregarina niphandrodes]
ACNH67_003162-T1	KAJ1606218.1	57.6	757	305	8	124	875	12	757	1.16e-305	869.0	KAJ1606218.1 putative Sec23 [Cryptosporidium canis]
ACNH67_003166-T1	XP_011131145.1	31.0	487	259	11	67	537	27	452	1.88e-44	181.0	XP_011131145.1 putative transmembrane protein [Gregarina niphandrodes]
ACNH67_003167-T1	CEM05409.1	25.0	216	116	7	10	199	18	213	2.25e-05	55.8	CEM05409.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_003169-T1	XP_002510167.1	33.8	204	122	6	7	207	11	204	1.14e-16	90.1	XP_002510167.1 protein SRC2 homolog [Ricinus communis]
ACNH67_003170-T1	KAH0476478.1	27.2	335	207	11	299	599	18	349	1.05e-19	104.0	KAH0476478.1 MAG: hypothetical protein KVP18_002594 [Porospora cf. gigantea A]
ACNH67_003172-T1	WP_139751766.1	33.9	330	172	10	1	311	9	311	2.09e-44	167.0	WP_139751766.1 23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF [Aeromonas media]
ACNH67_003173-T1	XP_003885287.1	52.9	174	65	4	6	162	4	177	2.2e-44	155.0	XP_003885287.1 putative 60S ribosomal protein L7a [Neospora caninum Liverpool]
ACNH67_003174-T1	PHJ22940.1	35.8	268	119	5	14	243	4	256	2.36e-34	135.0	PHJ22940.1 ubx domain-containing protein [Cystoisospora suis]
ACNH67_003176-T1	GMH40198.1	58.5	130	51	1	3	132	2	128	3.6299999999999995e-42	147.0	GMH40198.1 hypothetical protein BSKO_08102 [Bryopsis sp. KO-2023]
ACNH67_003179-T1	XP_011130767.1	33.0	439	258	10	796	1222	11	425	3.47e-55	213.0	XP_011130767.1 putative major facilitator family transporter [Gregarina niphandrodes]
ACNH67_003180-T1	XP_011134524.1	62.1	385	142	3	1	381	1	385	6.26e-155	452.0	XP_011134524.1 mannitol-1-phosphate 5-dehydrogenase [Gregarina niphandrodes]
ACNH67_003182-T1	XP_011130295.1	50.4	115	57	0	3	117	4	118	3.57e-35	132.0	XP_011130295.1 C2 domain protein [Gregarina niphandrodes]
ACNH67_003183-T1	XP_018637294.1	37.3	102	64	0	23	124	2	103	2.54e-08	60.1	XP_018637294.1 hypothetical protein TGME49_205030 [Toxoplasma gondii ME49]
ACNH67_003184-T1	XP_011129174.1	60.6	231	90	1	7	236	3	233	1.21e-93	291.0	XP_011129174.1 uracil phosphoribosyltransferase [Gregarina niphandrodes]
ACNH67_003185-T1	KAG8577836.1	34.9	304	174	8	11	296	26	323	4.74e-39	151.0	KAG8577836.1 hypothetical protein GDO81_010312 [Engystomops pustulosus]
ACNH67_003187-T1	XP_011129158.1	30.7	365	198	9	177	537	114	427	2.6400000000000002e-33	147.0	XP_011129158.1 hypothetical protein GNI_030970 [Gregarina niphandrodes]
ACNH67_003188-T1	XP_011132275.1	70.4	223	65	1	1	223	313	534	7.5e-99	312.0	XP_011132275.1 protein kinase domain protein [Gregarina niphandrodes]
ACNH67_003191-T1	XP_029219726.1	46.1	1134	503	21	15	1101	47	1119	1.83e-294	867.0	XP_029219726.1 arginyl-tRNA synthetase [Besnoitia besnoiti]
ACNH67_003194-T1	XP_011131107.1	55.0	189	78	4	1	189	11	192	5.13e-64	215.0	XP_011131107.1 hypothetical protein GNI_099440 [Gregarina niphandrodes]
ACNH67_003202-T1	MBU0517025.1	43.1	72	40	1	44	114	21	92	4.62e-05	53.9	MBU0517025.1 ankyrin repeat domain-containing protein [Pseudomonadota bacterium]
ACNH67_003203-T1	XP_011130091.1	72.9	210	57	0	11	220	3	212	8.140000000000001e-110	324.0	XP_011130091.1 GTP-binding nuclear protein Ran [Gregarina niphandrodes]
ACNH67_003204-T1	MCJ1300834.1	26.8	641	351	26	383	992	735	1288	1.0600000000000001e-32	152.0	MCJ1300834.1 hypothetical protein [Hypocenomyce scalaris]
ACNH67_003205-T1	CEL98450.1	44.9	352	182	6	148	498	158	498	3.58e-86	294.0	CEL98450.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_003206-T1	XP_011131397.1	31.5	1027	626	23	8	976	7	1013	8.97e-139	474.0	XP_011131397.1 LCCL domain protein [Gregarina niphandrodes]
ACNH67_003208-T1	KAH0483428.1	40.0	60	36	0	16	75	14	73	0.000191	57.4	KAH0483428.1 MAG: hypothetical protein KVP18_004965 [Porospora cf. gigantea A]
ACNH67_003209-T1	CEM03396.1	70.7	406	118	1	38	442	13	418	1.5800000000000001e-217	615.0	CEM03396.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_003210-T1	CEL98412.1	39.0	451	220	7	5	428	4	426	4.15e-83	276.0	CEL98412.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_003211-T1	XP_027202134.1	60.8	199	78	0	1	199	3	201	1.16e-72	229.0	XP_027202134.1 60S ribosomal protein L13a-like [Dermatophagoides pteronyssinus]
ACNH67_003212-T1	CEL95959.1	33.8	420	264	8	1	418	1	408	6.010000000000001e-56	203.0	CEL95959.1 unnamed protein product [Vitrella brassicaformis CCMP3155]
ACNH67_003213-T1	XP_011130188.1	40.8	103	58	1	241	343	13	112	1.3e-15	85.9	XP_011130188.1 starch-binding domain protein [Gregarina niphandrodes]
ACNH67_003214-T1	KAF8313054.1	31.6	95	63	1	9	101	24	118	1.07e-05	53.9	KAF8313054.1 defender against cell death 1 [Clavulina sp. PMI_390]
ACNH67_003215-T1	XP_002773337.1	37.7	326	175	5	72	397	17	314	1.24e-47	181.0	XP_002773337.1 DP-fucose transporter, putative [Perkinsus marinus ATCC 50983]
ACNH67_003217-T1	XP_011129010.1	52.0	98	47	0	26	123	322	419	4.32e-22	110.0	XP_011129010.1 YagE family protein [Gregarina niphandrodes]
ACNH67_003218-T1	XP_058053581.1	29.5	183	72	6	358	540	220	345	1.29e-08	70.1	XP_058053581.1 activating signal cointegrator 1 complex subunit 1 [Anopheles bellator]
ACNH67_003219-T1	XP_011132204.1	42.1	183	103	3	746	925	184	366	2.5199999999999997e-30	136.0	XP_011132204.1 hypothetical protein GNI_132180 [Gregarina niphandrodes]
ACNH67_003220-T1	XP_011128965.1	79.7	158	31	1	2	158	3	160	1.4099999999999998e-89	268.0	XP_011128965.1 putative ubiquitin conjugating enzyme [Gregarina niphandrodes]
ACNH67_003222-T1	CAI4003623.1	52.9	68	30	1	1	68	2086	2151	1.44e-11	73.2	CAI4003623.1 unnamed protein product [Cladocopium goreaui]
ACNH67_003225-T1	XP_011130305.1	41.5	772	371	18	86	820	27	754	7.17e-165	509.0	XP_011130305.1 sulfate transporter [Gregarina niphandrodes]
ACNH67_003227-T1	OII71135.1	25.4	823	461	21	20	771	61	801	4.8599999999999997e-60	233.0	OII71135.1 sodium hydrogen exchanger family protein [Cryptosporidium andersoni]
ACNH67_003228-T1	XP_011129131.1	68.9	209	65	0	1	209	95	303	1.52e-101	312.0	XP_011129131.1 casein kinase I [Gregarina niphandrodes]
ACNH67_003230-T1	KAF8820210.1	28.5	1475	892	35	9	1407	87	1474	2.9700000000000003e-164	545.0	KAF8820210.1 haloacid dehalogenase family hydrolase domain-containing protein [Cardiosporidium cionae]
ACNH67_003233-T1	XP_011130671.1	65.1	272	95	0	78	349	41	312	1.9999999999999998e-42	163.0	XP_011130671.1 putative notch domain protein [Gregarina niphandrodes]
ACNH67_003235-T1	XP_011130672.1	63.1	298	105	2	2	298	114	407	1.8299999999999998e-115	352.0	XP_011130672.1 UDP-N-acetylglucosamine transporter [Gregarina niphandrodes]
ACNH67_003236-T1	KAF1777015.1	47.1	408	203	7	11	411	16	417	1.6e-120	367.0	KAF1777015.1 DnaJ domain, conserved site [Phytophthora cactorum]
ACNH67_003237-T1	KAG0625847.1	27.3	352	189	19	13	328	12	332	7.07e-13	82.4	KAG0625847.1 hypothetical protein M758_2G084100 [Ceratodon purpureus]
ACNH67_003245-T1	XP_055388905.1	82.5	440	77	0	1	440	1	440	1.8e-274	760.0	XP_055388905.1 tubulin beta chain-like [Condylostylus longicornis]
ACNH67_003246-T1	KXN87283.1	58.5	53	19	1	27	76	46	98	5.98e-12	70.1	KXN87283.1 Type 1 phosphatases regulator YPI1 [Leucoagaricus sp. SymC.cos]
ACNH67_003247-T1	OII71986.1	51.4	257	103	4	35	284	49	290	5.08e-77	248.0	OII71986.1 ubiquitin fusion degradation protein 1 [Cryptosporidium andersoni]
ACNH67_003248-T1	XP_011132998.1	35.5	476	237	7	11	421	47	517	3.7e-75	254.0	XP_011132998.1 nucleoside transporter [Gregarina niphandrodes]
ACNH67_003249-T1	XP_011129911.1	30.9	1677	613	33	70	1215	10	1672	8.44e-180	585.0	XP_011129911.1 putative sodium/hydrogen exchanger [Gregarina niphandrodes]
ACNH67_003251-T1	XP_011133207.1	54.6	194	87	1	1	193	1	194	2.5e-65	210.0	XP_011133207.1 proteasome subunit beta type [Gregarina niphandrodes]
ACNH67_003252-T1	XP_053990672.1	38.0	413	211	8	55	454	12	392	7.189999999999999e-68	233.0	XP_053990672.1 uncharacterized protein LOC128882883 isoform X1 [Hylaeus volcanicus]
ACNH67_003254-T1	XP_011132638.1	52.2	724	295	10	124	822	49	746	2.1699999999999998e-221	664.0	XP_011132638.1 putative DNA replication licensing factor MCM5 [Gregarina niphandrodes]
ACNH67_003255-T1	XP_011131188.1	31.1	843	434	22	1	731	2	809	3.8600000000000003e-121	394.0	XP_011131188.1 putative WD-repeat protein [Gregarina niphandrodes]
ACNH67_003256-T1	XP_005855287.1	38.2	293	124	9	32	288	28	299	5.370000000000001e-43	167.0	XP_005855287.1 FAD synthetase [Nannochloropsis gaditana CCMP526]
ACNH67_003258-T1	XP_011130681.1	30.3	568	309	16	52	562	237	774	8.209999999999999e-52	203.0	XP_011130681.1 transcription factor Tfb2 [Gregarina niphandrodes]
ACNH67_003260-T1	XP_022589940.1	60.0	250	99	1	1	249	1	250	1.14e-103	311.0	XP_022589940.1 triosephosphate isomerase, cytosolic [Cyclospora cayetanensis]
